date,positive_AL,negative_AL,death_AL,positiveIncrease_AL,negativeIncrease_AL,deathIncrease_AL,hospitalizedIncrease_AL,positive_AK,negative_AK,death_AK,positiveIncrease_AK,negativeIncrease_AK,deathIncrease_AK,hospitalizedIncrease_AK,positive_AZ,negative_AZ,death_AZ,positiveIncrease_AZ,negativeIncrease_AZ,deathIncrease_AZ,hospitalizedIncrease_AZ,positive_AR,negative_AR,death_AR,positiveIncrease_AR,negativeIncrease_AR,deathIncrease_AR,hospitalizedIncrease_AR,positive_CA,negative_CA,death_CA,positiveIncrease_CA,negativeIncrease_CA,deathIncrease_CA,hospitalizedIncrease_CA,positive_CO,negative_CO,death_CO,positiveIncrease_CO,negativeIncrease_CO,deathIncrease_CO,hospitalizedIncrease_CO,positive_CT,negative_CT,death_CT,positiveIncrease_CT,negativeIncrease_CT,deathIncrease_CT,hospitalizedIncrease_CT,positive_DC,negative_DC,death_DC,positiveIncrease_DC,negativeIncrease_DC,deathIncrease_DC,hospitalizedIncrease_DC,positive_DE,negative_DE,death_DE,positiveIncrease_DE,negativeIncrease_DE,deathIncrease_DE,hospitalizedIncrease_DE,positive_FL,negative_FL,death_FL,positiveIncrease_FL,negativeIncrease_FL,deathIncrease_FL,hospitalizedIncrease_FL,positive_GA,negative_GA,death_GA,positiveIncrease_GA,negativeIncrease_GA,deathIncrease_GA,hospitalizedIncrease_GA,positive_HI,negative_HI,death_HI,positiveIncrease_HI,negativeIncrease_HI,deathIncrease_HI,hospitalizedIncrease_HI,positive_ID,negative_ID,death_ID,positiveIncrease_ID,negativeIncrease_ID,deathIncrease_ID,hospitalizedIncrease_ID,positive_IL,negative_IL,death_IL,positiveIncrease_IL,negativeIncrease_IL,deathIncrease_IL,hospitalizedIncrease_IL,positive_IN,negative_IN,death_IN,positiveIncrease_IN,negativeIncrease_IN,deathIncrease_IN,hospitalizedIncrease_IN,positive_IA,negative_IA,death_IA,positiveIncrease_IA,negativeIncrease_IA,deathIncrease_IA,hospitalizedIncrease_IA,positive_KS,negative_KS,death_KS,positiveIncrease_KS,negativeIncrease_KS,deathIncrease_KS,hospitalizedIncrease_KS,positive_KY,negative_KY,death_KY,positiveIncrease_KY,negativeIncrease_KY,deathIncrease_KY,hospitalizedIncrease_KY,positive_LA,negative_LA,death_LA,positiveIncrease_LA,negativeIncrease_LA,deathIncrease_LA,hospitalizedIncrease_LA,positive_ME,negative_ME,death_ME,positiveIncrease_ME,negativeIncrease_ME,deathIncrease_ME,hospitalizedIncrease_ME,positive_MD,negative_MD,death_MD,positiveIncrease_MD,negativeIncrease_MD,deathIncrease_MD,hospitalizedIncrease_MD,positive_MA,negative_MA,death_MA,positiveIncrease_MA,negativeIncrease_MA,deathIncrease_MA,hospitalizedIncrease_MA,positive_MI,negative_MI,death_MI,positiveIncrease_MI,negativeIncrease_MI,deathIncrease_MI,hospitalizedIncrease_MI,positive_MN,negative_MN,death_MN,positiveIncrease_MN,negativeIncrease_MN,deathIncrease_MN,hospitalizedIncrease_MN,positive_MS,negative_MS,death_MS,positiveIncrease_MS,negativeIncrease_MS,deathIncrease_MS,hospitalizedIncrease_MS,positive_MO,negative_MO,death_MO,positiveIncrease_MO,negativeIncrease_MO,deathIncrease_MO,hospitalizedIncrease_MO,positive_MT,negative_MT,death_MT,positiveIncrease_MT,negativeIncrease_MT,deathIncrease_MT,hospitalizedIncrease_MT,positive_NE,negative_NE,death_NE,positiveIncrease_NE,negativeIncrease_NE,deathIncrease_NE,hospitalizedIncrease_NE,positive_NV,negative_NV,death_NV,positiveIncrease_NV,negativeIncrease_NV,deathIncrease_NV,hospitalizedIncrease_NV,positive_NH,negative_NH,death_NH,positiveIncrease_NH,negativeIncrease_NH,deathIncrease_NH,hospitalizedIncrease_NH,positive_NJ,negative_NJ,death_NJ,positiveIncrease_NJ,negativeIncrease_NJ,deathIncrease_NJ,hospitalizedIncrease_NJ,positive_NM,negative_NM,death_NM,positiveIncrease_NM,negativeIncrease_NM,deathIncrease_NM,hospitalizedIncrease_NM,positive_NY,negative_NY,death_NY,positiveIncrease_NY,negativeIncrease_NY,deathIncrease_NY,hospitalizedIncrease_NY,positive_NC,negative_NC,death_NC,positiveIncrease_NC,negativeIncrease_NC,deathIncrease_NC,hospitalizedIncrease_NC,positive_ND,negative_ND,death_ND,positiveIncrease_ND,negativeIncrease_ND,deathIncrease_ND,hospitalizedIncrease_ND,positive_OH,negative_OH,death_OH,positiveIncrease_OH,negativeIncrease_OH,deathIncrease_OH,hospitalizedIncrease_OH,positive_OK,negative_OK,death_OK,positiveIncrease_OK,negativeIncrease_OK,deathIncrease_OK,hospitalizedIncrease_OK,positive_OR,negative_OR,death_OR,positiveIncrease_OR,negativeIncrease_OR,deathIncrease_OR,hospitalizedIncrease_OR,positive_PA,negative_PA,death_PA,positiveIncrease_PA,negativeIncrease_PA,deathIncrease_PA,hospitalizedIncrease_PA,positive_RI,negative_RI,death_RI,positiveIncrease_RI,negativeIncrease_RI,deathIncrease_RI,hospitalizedIncrease_RI,positive_SC,negative_SC,death_SC,positiveIncrease_SC,negativeIncrease_SC,deathIncrease_SC,hospitalizedIncrease_SC,positive_SD,negative_SD,death_SD,positiveIncrease_SD,negativeIncrease_SD,deathIncrease_SD,hospitalizedIncrease_SD,positive_TN,negative_TN,death_TN,positiveIncrease_TN,negativeIncrease_TN,deathIncrease_TN,hospitalizedIncrease_TN,positive_TX,negative_TX,death_TX,positiveIncrease_TX,negativeIncrease_TX,deathIncrease_TX,hospitalizedIncrease_TX,positive_UT,negative_UT,death_UT,positiveIncrease_UT,negativeIncrease_UT,deathIncrease_UT,hospitalizedIncrease_UT,positive_VT,negative_VT,death_VT,positiveIncrease_VT,negativeIncrease_VT,deathIncrease_VT,hospitalizedIncrease_VT,positive_VA,negative_VA,death_VA,positiveIncrease_VA,negativeIncrease_VA,deathIncrease_VA,hospitalizedIncrease_VA,positive_WA,negative_WA,death_WA,positiveIncrease_WA,negativeIncrease_WA,deathIncrease_WA,hospitalizedIncrease_WA,positive_WV,negative_WV,death_WV,positiveIncrease_WV,negativeIncrease_WV,deathIncrease_WV,hospitalizedIncrease_WV,positive_WI,negative_WI,death_WI,positiveIncrease_WI,negativeIncrease_WI,deathIncrease_WI,hospitalizedIncrease_WI,positive_WY,negative_WY,death_WY,positiveIncrease_WY,negativeIncrease_WY,deathIncrease_WY,hospitalizedIncrease_WY
5/16/2020,11523,141971,485,307,7124,9,10,394,32887,10,4,859,0,2,13631,133157,679,462,4325,28,37,4578,77066,98,115,0,0,0,76793,1102333,3204,1857,43363,96,0,21633,103915,878,401,3307,0,24,36703,128052,3339,618,8229,54,0,7042,28490,375,171,1022,7,0,7547,32211,383,174,1306,10,0,43025,585236,2040,480,19609,49,400,37147,283922,1592,466,18729,35,297,638,40245,17,1,2106,0,0,2389,33299,73,38,905,1,1,92457,469192,4129,2088,20959,71,0,27280,144078,1741,625,5285,50,0,14328,81972,346,279,2455,10,0,7886,53706,172,0,0,0,0,7444,120290,332,219,6237,4,9,34117,225625,2479,280,6273,31,0,1648,22092,70,45,0,1,3,37968,152207,2040,982,6367,49,76,84933,363156,5705,1512,10898,113,142,58023,353156,5357,336,11329,32,0,17705,147399,709,342,7626,17,54,11123,97353,510,322,1331,17,36,10675,128665,589,219,4663,13,0,468,25623,16,2,671,0,0,9772,50206,119,356,2407,6,0,6709,67002,369,95,1470,1,0,3464,39212,159,0,64,0,0,145089,330135,11903,1184,11068,114,0,5847,122727,259,185,3931,6,0,348232,1030485,22478,2419,38250,174,425,17982,220604,652,853,6186,11,0,1847,51639,42,87,1685,0,0,27474,219228,1610,520,0,29,79,5237,118162,288,151,5056,3,15,3612,88587,137,71,2622,0,8,61611,266225,4403,989,7015,61,0,12915,78231,489,252,1764,10,31,8407,101209,380,0,0,0,0,3959,24217,44,72,690,0,8,17288,302913,295,318,10127,5,20,46999,591740,1305,1801,27308,33,0,7068,162385,78,155,3161,1,12,932,19771,53,1,787,0,0,29683,155885,1002,1011,6543,25,67,19279,280177,992,118,3380,9,0,1457,71936,64,16,2441,2,0,13878,134206,453,534,5549,8,41,741,15678,7,25,371,0,1
5/17/2020,11771,144579,488,248,2608,3,5,398,34253,10,4,1366,0,1,13937,137824,680,306,4667,1,30,4759,80426,98,181,3360,0,0,78839,1156404,3261,2046,54071,57,0,21938,106557,878,305,2642,0,6,37419,133188,3408,716,5136,69,0,7123,29403,383,81,913,8,0,7670,33195,392,123,984,9,0,44161,606204,2049,1136,20968,9,85,37701,313474,1606,554,29552,14,55,639,41035,17,1,790,0,1,2419,34253,73,30,954,0,0,94191,487753,4177,1734,18561,48,0,27778,149465,1751,498,5387,10,0,14651,85590,351,323,3618,5,0,7886,53706,172,0,0,0,0,7688,121997,334,244,1707,2,0,34432,230738,2491,315,5113,12,0,1687,22092,70,39,0,0,2,38804,156122,2090,836,3915,50,238,86010,374816,5797,1077,11660,92,83,58278,363548,5396,255,10392,39,0,18016,153069,731,311,5670,22,51,11296,101830,521,173,4477,11,25,10789,135466,594,114,6801,5,0,468,26417,16,0,794,0,0,10220,55420,123,448,5214,4,0,6857,73780,375,148,6778,6,0,3556,41196,171,92,1984,12,12,146334,341231,12013,1245,11096,110,0,5938,127315,265,91,4588,6,0,350121,1063275,22619,1889,32790,141,368,18512,230432,659,530,9828,7,0,1898,53321,43,51,1682,1,0,27923,236539,1625,449,17311,15,51,5310,118162,288,73,0,0,2,3623,90733,137,11,2146,0,4,62234,270670,4418,623,4445,15,0,13040,79768,499,125,1537,10,15,8816,111670,380,409,10461,0,0,3987,24572,44,28,355,0,8,17388,307892,298,100,4979,3,8,47784,602571,1336,785,10831,31,0,7238,165641,80,170,3256,2,8,940,20452,54,8,681,1,0,30388,159973,1009,705,4088,7,51,19343,282581,1000,64,2404,8,0,1490,74000,67,33,2064,3,0,14257,139674,453,379,5468,0,20,754,16331,8,13,653,1,1
5/18/2020,12086,145037,489,315,458,1,24,401,35210,10,3,957,0,0,14170,142303,686,233,4479,6,54,4813,80426,100,54,0,2,10,80430,1212242,3302,1591,55838,41,0,22202,109131,921,264,2574,43,27,38116,139563,3449,697,6375,41,0,7270,30555,392,147,1152,9,0,7869,34589,399,199,1394,7,0,44815,629970,2073,654,23766,24,75,38081,326208,1642,380,12734,36,126,640,41405,17,1,370,0,0,2419,34253,73,0,0,0,0,96485,506756,4234,2294,19003,57,0,28255,155657,1765,477,6192,14,0,14955,88193,355,304,2603,4,0,8340,58650,173,454,4944,1,16,7688,121997,334,0,0,0,0,34709,235039,2563,277,4301,72,0,1713,22092,71,26,0,1,7,39762,161744,2122,958,5622,32,93,87052,382147,5862,1042,7331,65,82,58812,376115,5427,534,12567,31,0,18987,158487,740,971,5418,9,38,11432,104335,528,136,2505,7,32,10945,140393,605,156,4927,11,0,470,27697,16,2,1280,0,1,10348,57153,123,128,1733,0,0,6906,74926,383,49,1146,8,0,3596,41282,172,40,86,1,12,148039,357530,12096,1705,16299,83,0,6096,131524,270,158,4209,5,0,351371,1088186,22729,1250,24911,110,326,19023,236732,661,511,6300,2,0,1929,54630,44,31,1309,1,3,28454,243395,1657,531,6856,32,77,5398,118162,288,88,0,0,5,3687,93628,138,64,2895,1,5,63056,277553,4505,822,6883,87,0,13177,81057,506,137,1289,7,20,8942,122617,391,126,10947,11,0,4027,25018,44,40,446,0,4,18011,319417,301,623,11525,3,7,48693,631152,1347,909,28581,11,0,7384,168193,80,146,2552,0,9,940,21014,54,0,562,0,0,31140,165086,1014,752,5113,5,47,19662,290724,1001,319,8143,1,0,1491,74544,67,1,544,0,0,14442,144502,459,185,4828,6,30,766,16331,8,12,0,0,3
5/19/2020,12376,145190,504,290,153,15,37,401,35979,10,0,769,0,0,14566,147005,704,396,4702,18,43,4923,88778,102,110,8352,2,5,81795,1257521,3334,1365,45279,32,0,22482,109355,968,280,224,47,56,38430,147090,3472,314,7527,23,0,7434,31940,400,164,1385,8,0,8037,36095,408,168,1506,9,0,45427,668911,2129,612,38941,56,191,38721,339435,1664,640,13227,22,111,640,44383,17,0,2978,0,0,2455,35614,74,36,1361,1,0,98030,523654,4379,1545,16898,145,0,28705,160625,1824,450,4968,59,0,15349,92299,372,394,4106,17,0,8340,58650,173,0,0,0,0,8069,145917,366,381,23920,32,84,35038,243035,2581,329,7996,18,0,1741,22092,73,28,0,2,2,41546,167112,2164,1784,5368,42,113,87925,389015,5938,873,6868,76,145,59576,392208,5470,764,16093,43,0,19842,164009,757,855,5522,17,93,11704,106056,554,272,1721,26,35,11080,143030,616,135,2637,11,0,471,28479,16,1,782,0,1,10625,59359,125,277,2206,2,0,7046,80509,390,140,5583,7,0,3652,45822,172,56,4540,0,9,149013,371169,12248,974,13639,152,0,6192,136054,276,96,4530,6,0,352845,1114894,22843,1474,26708,114,268,19700,245308,691,677,8576,30,0,1989,55737,45,60,1107,1,2,28952,248650,1720,498,5255,63,119,5489,133658,294,91,15496,6,12,3726,95994,140,39,2366,2,6,63666,286034,4624,610,8481,119,0,13392,82935,532,215,1878,26,26,9056,126007,399,114,3390,8,23,4085,25624,46,58,606,2,11,18378,327745,305,367,8328,4,9,49912,650234,1369,1219,19082,22,0,7518,171368,88,134,3175,8,24,944,21562,54,4,548,0,0,32145,170644,1041,1005,5558,27,82,19960,299059,1002,298,8335,1,0,1509,76792,68,18,2248,1,0,14692,148237,467,250,3735,8,42,776,17084,10,10,753,2,0
5/20/2020,12744,151706,517,368,6516,13,40,404,36641,10,3,662,0,0,14897,150538,747,331,3533,43,36,5003,91255,107,80,2477,5,0,84057,1296063,3436,2262,38542,102,0,22797,112814,1001,315,3459,33,35,39017,151701,3529,587,4611,57,0,7551,32868,407,117,928,7,0,8194,37218,414,157,1123,6,0,45902,723877,2173,475,54966,44,190,39647,363293,1687,926,23858,23,80,641,45663,17,1,1280,0,0,2476,36091,77,21,477,3,2,100418,542295,4525,2388,18641,146,0,29274,166464,1864,569,5839,40,0,15614,95134,388,265,2835,16,0,8539,62664,178,199,4014,5,20,8069,145917,366,0,0,0,30,35316,250654,2608,278,7619,27,0,1819,35450,73,78,13358,0,6,42323,173007,2198,777,5895,34,194,88970,400983,6066,1045,11968,128,131,60151,405848,5514,575,13640,44,0,20609,170199,786,767,6190,29,87,11967,108713,570,263,2657,16,61,11232,150752,631,152,7722,15,0,478,29248,16,7,769,0,0,10846,61289,132,221,1930,7,0,7166,84005,393,120,3496,3,0,3721,47167,182,69,1345,10,15,150399,380944,12416,1386,9775,168,0,6317,141027,283,125,4973,7,253,354370,1151466,22976,1525,36572,133,290,20122,257481,702,422,12173,11,0,2070,57105,49,81,1368,4,7,29436,260092,1781,484,11442,61,81,5532,138839,299,43,5181,5,8,3801,98348,144,75,2354,4,9,63666,286034,4624,0,0,0,0,13579,84460,538,187,1525,6,22,9056,126007,399,0,0,0,0,4177,26212,46,92,588,0,6,18532,335481,309,154,7736,4,17,51323,669605,1419,1411,19371,50,0,7710,174794,90,192,3426,2,12,945,22089,54,1,527,0,0,32908,179718,1074,763,9074,33,75,20228,305851,1031,268,6792,29,0,1545,79096,69,36,2304,1,0,15269,154300,481,577,6063,14,51,787,18053,11,11,969,1,1
5/21/2020,13119,157620,529,375,5914,12,35,404,39141,10,0,2500,0,1,15315,156312,763,418,5774,16,49,5458,93818,110,455,2563,3,0,86197,1334930,3542,2140,38867,106,0,23191,119034,1062,394,6220,61,47,39208,157239,3582,191,5538,53,0,7788,33968,412,237,1100,5,0,8386,39156,417,192,1938,3,0,47092,765254,2222,1190,41377,49,266,40405,367326,1754,758,4033,67,128,643,46506,17,2,843,0,0,2506,36382,77,30,291,0,6,102686,569334,4607,2268,27039,82,0,29936,173059,1913,662,6595,49,0,16170,100395,406,556,5261,18,0,8539,62664,178,0,0,0,0,8275,150505,376,206,4588,10,6,36504,268877,2629,1188,18223,21,0,1877,35450,73,58,0,0,4,43531,176702,2221,1208,3695,23,92,90084,411402,6148,1114,10419,82,143,60610,421788,5555,459,15940,41,0,21582,177506,818,973,7307,32,72,12222,113748,580,255,5035,10,31,11340,150752,661,108,0,30,0,479,30045,16,1,797,0,0,11122,64518,138,276,3229,6,0,7255,87127,397,89,3122,4,0,3868,48962,190,147,1795,8,2,151472,392802,12518,1073,11858,102,0,6472,146295,294,155,5268,11,0,356458,1198597,23083,2088,47131,107,179,20860,269785,716,738,12304,14,0,2165,59050,51,95,1945,2,2,30167,268911,1836,731,8819,55,97,5680,143915,304,148,5076,5,12,3817,101407,145,16,3059,1,9,65392,303514,4869,1726,17480,245,0,13748,86399,556,169,1939,18,20,9175,129063,407,119,3056,8,0,4250,27051,48,73,839,2,9,18961,341622,313,429,6141,4,24,52268,687913,1440,945,18308,21,0,7874,177855,92,164,3061,2,16,950,23188,54,5,1099,0,0,34137,184462,1099,1229,4744,25,114,20524,311288,1037,296,5437,6,3125,1593,81548,70,48,2452,1,0,15792,163238,487,523,8938,6,57,801,18053,11,14,0,0,1
5/22/2020,13563,164205,537,444,6585,8,33,406,41040,10,2,1899,0,2,15608,160395,775,293,4083,12,58,5612,97435,113,154,3617,3,49,88444,1378329,3630,2247,43399,88,0,23487,121465,1088,296,2431,26,45,39640,162688,3637,432,5449,55,1592,7893,35100,418,105,1132,6,0,8529,40457,420,143,1301,3,0,47817,786045,2268,725,20791,46,172,41218,386031,1785,813,18705,31,78,647,47338,17,4,832,0,1,2534,37061,77,28,679,0,2,105444,591689,4715,2758,22355,108,0,30409,178152,1941,473,5093,28,896,16504,103746,425,334,3351,19,0,8958,67476,185,419,4812,7,27,8286,157954,386,11,7449,10,25,36925,274883,2668,421,6006,39,0,1948,35450,75,71,0,2,5,44424,183478,2274,893,6776,53,149,90889,420755,6228,805,9353,80,122,61075,441282,5586,465,19494,31,0,22374,186436,851,792,8930,33,52,12624,125349,596,402,11601,16,34,11558,161388,671,218,10636,10,0,479,31378,16,0,1333,0,0,11425,66994,143,303,2476,5,0,7401,92540,400,146,5413,3,0,3935,51165,199,67,2203,9,8,152719,402595,12666,1247,9793,148,0,6625,151758,302,153,5463,8,0,358154,1242639,23195,1696,44042,112,205,21618,281606,728,758,11821,12,0,2235,60513,52,70,1463,1,3,30794,277006,1872,627,8095,36,84,5849,147318,307,169,3403,3,9,3864,103975,147,47,2568,2,5,66258,312743,4984,866,9229,115,0,13949,87850,579,201,1451,23,31,9638,140385,419,463,11322,12,90,4356,27988,50,106,937,2,9,19394,348776,315,433,7154,2,21,53449,687913,1480,1181,0,40,0,8057,180900,93,183,3045,1,13,952,24864,54,2,1676,0,0,34950,190225,1136,813,5763,37,52,20837,316819,1044,313,5531,7,31,1616,83213,71,23,1665,1,0,16340,172703,496,548,9465,9,41,803,18621,12,2,568,1,1
5/23/2020,13938,168738,546,375,4533,9,28,410,41941,10,4,901,0,0,16039,164400,799,431,4005,24,41,5612,97435,113,0,0,0,6,90631,1424675,3708,2187,46346,78,0,23964,126087,1088,477,4622,0,23,40022,168345,3675,382,5657,38,0,7966,44025,427,73,8925,9,0,8690,41844,425,161,1387,5,0,48550,806310,2312,733,20265,44,195,42132,411405,1811,914,25374,26,98,642,48179,17,-5,841,0,1,2595,38014,79,61,953,2,2,107796,614451,4790,2352,22762,75,0,30901,184032,1943,492,5880,2,0,16893,107048,444,389,3302,19,0,8958,67476,185,0,0,0,0,8426,163033,391,140,5079,5,35,37040,277407,2668,115,2524,0,0,2013,35450,77,65,0,2,3,45495,186832,2306,1071,3354,32,191,91662,429324,6304,773,8569,76,98,61293,455556,5612,218,14274,26,0,22765,194941,861,391,8505,10,102,13005,121215,616,381,-4134,20,30,11752,136552,676,194,-24836,5,0,479,32173,16,0,795,0,0,11662,68320,147,237,1326,4,0,7696,99351,404,295,6811,4,0,4089,55450,208,154,4285,9,26,153104,425631,12765,385,23036,99,0,6795,162324,308,170,10566,6,0,359926,1292135,23282,1772,49496,87,240,22725,306857,737,1107,25251,9,0,2284,61783,52,49,1270,0,3,31408,285086,1956,614,8080,84,58,5960,154943,311,111,7625,4,0,3888,106319,147,24,2344,0,3,66983,321469,5096,725,8726,112,0,14057,89167,597,108,1317,18,20,9895,149015,425,257,8630,6,0,4468,29060,50,112,1072,0,7,19789,353969,329,395,5193,14,13,54509,708197,1506,1060,20284,26,0,8260,184217,97,203,3317,4,16,954,26025,54,2,1161,0,0,35749,196721,1159,799,6496,23,36,20986,320020,1050,149,3201,6,74,1717,82027,72,101,-1186,1,0,16843,179329,507,503,6626,11,33,813,19221,12,10,600,0,1
5/24/2020,14327,171472,551,389,2734,5,23,410,43097,10,0,1156,0,0,16339,167302,800,300,2902,1,42,5922,102659,116,310,5224,3,8,92710,1490035,3774,2079,65360,66,0,24174,126134,1088,210,47,0,14,40468,173668,3693,446,5323,18,0,7966,44025,427,0,0,0,0,8809,43061,431,119,1217,6,0,49095,820368,2316,545,14058,4,71,42838,439116,1824,706,27711,13,28,643,48929,17,1,750,0,0,2626,38780,79,31,766,0,0,110304,637617,4856,2508,23166,66,0,31376,189425,1976,475,5393,33,0,17252,110504,454,359,3456,10,0,8958,67476,185,0,0,0,0,8571,161285,391,145,-1748,0,55,37169,278867,2690,129,1460,22,0,2055,35450,78,42,0,1,9,46313,194049,2341,818,7217,35,114,92675,439698,6372,1013,10374,68,48,61457,467087,5640,164,11531,28,0,23121,201566,878,356,6625,17,54,13252,124650,625,247,3435,9,27,11988,139631,681,236,3079,5,0,479,32902,16,0,729,0,0,11989,71216,147,327,2896,0,0,7770,102511,408,74,3160,4,0,4089,55450,208,0,0,0,0,154154,449653,12819,1050,24022,54,0,6943,166538,317,148,4214,9,104,361515,1338311,23391,1589,46176,109,241,23222,313434,744,497,6577,7,0,2338,63070,53,54,1287,1,2,31911,292642,1969,503,7556,13,39,6037,154943,311,77,0,0,12,3927,108268,148,39,1949,1,2,67713,328382,5124,730,6913,28,0,14141,89924,608,84,757,11,23,10096,153851,435,201,4836,10,0,4563,30342,50,95,1282,0,6,20145,363431,336,356,9462,7,10,55348,708197,1506,839,0,0,0,8392,187434,97,132,3217,0,12,957,27110,54,3,1085,0,0,36244,207841,1171,495,11120,12,33,21087,322742,1055,101,2722,5,26,1759,83935,72,42,1908,0,0,17253,186206,510,410,6877,3,23,838,19221,12,25,0,0,1
5/25/2020,14730,175585,562,403,4113,11,17,411,44061,10,1,964,0,0,16561,171221,806,222,3919,6,51,6029,105593,117,107,2934,1,7,94558,1549544,3795,1848,59509,21,0,24269,131742,1088,95,5608,0,9,40873,180853,3742,405,7185,49,0,8225,32578,440,259,-11447,13,0,8965,44931,436,156,1870,5,0,50075,856489,2331,980,36121,15,43,43344,470201,1830,506,31085,6,36,643,49728,17,0,799,0,0,2626,38780,79,0,0,0,0,112017,657547,4884,1713,19930,28,0,31715,194536,1976,339,5111,0,0,17577,115138,459,325,4634,5,0,9218,72181,188,260,4705,3,13,8571,161285,391,0,0,0,0,37809,293089,2690,640,14222,0,0,2074,35450,78,19,0,0,5,47152,202425,2379,839,8376,38,153,93271,447290,6416,596,7592,44,31,61632,476325,5678,175,9238,38,0,23524,207816,890,403,6250,12,88,13458,130459,635,206,5809,10,23,12167,145218,685,179,5587,4,0,479,33203,16,0,301,0,0,12134,73598,150,145,2382,3,0,7879,106852,410,109,4341,2,0,4149,57237,209,60,1787,1,0,155092,468705,12834,938,19052,15,0,7026,170335,320,83,3797,3,21,362764,1376685,23488,1249,38374,97,230,23964,320726,754,742,7292,10,0,2378,63893,54,40,823,1,2,32477,297857,1987,566,5215,18,35,6090,154943,313,53,0,2,0,3949,109909,148,22,1641,0,5,68186,334928,5139,473,6546,15,0,14211,90674,608,70,750,0,0,10178,155842,440,82,1991,5,0,4586,30697,50,23,355,0,6,20607,375612,338,462,12181,2,11,55971,749683,1527,623,41486,21,0,8521,189478,98,129,2044,1,4,963,27856,54,6,746,0,0,37727,221023,1208,1483,13182,37,55,21236,325896,1061,149,3154,6,31,1774,84551,72,15,616,0,0,17571,193379,514,318,7173,4,24,843,19551,12,5,330,0,1
5/26/2020,15396,178363,575,666,2778,13,42,413,44551,10,2,490,0,0,16783,173948,807,222,2727,1,45,6180,105593,119,151,0,2,12,96733,1599663,3814,2175,50119,19,0,24565,134855,1114,296,3113,26,32,41303,184059,3769,430,3206,27,0,8334,33721,440,109,1143,0,0,9066,45848,444,101,917,8,0,50578,870969,2338,503,14480,7,59,43730,471215,1871,386,1014,41,72,643,49728,17,0,0,0,0,2626,38780,79,0,0,0,0,113195,673599,4923,1178,16052,39,0,32078,198671,2004,363,4135,28,0,17703,117301,478,126,2163,19,0,9218,72181,188,0,0,0,0,8571,161285,391,0,0,0,0,38054,302972,2701,245,9883,11,0,2109,35450,79,35,0,1,1,47687,206800,2417,535,4375,38,87,93693,451788,6473,422,4498,57,49,62075,487906,5703,443,11581,25,0,24308,213974,908,784,6158,18,33,13731,134088,652,273,3629,17,24,12291,148007,686,124,2789,1,0,479,33355,17,0,152,1,0,12355,75687,150,221,2089,0,0,7997,115370,412,118,8518,2,0,4197,58842,210,48,1605,1,1,155764,480128,12886,672,11423,52,16373,7130,173516,325,104,3181,5,18,363836,1410292,23564,1072,33607,76,132,24140,328191,766,176,7465,12,0,2421,64432,54,43,539,0,2,33006,306394,2002,529,8537,15,68,6137,153804,318,47,-1139,5,3,3967,111571,148,18,1662,0,5,68637,339835,5152,451,4907,13,0,14365,92400,634,154,1726,26,33,10416,162318,446,238,6476,6,84,4653,32385,50,67,1688,0,8,20965,382539,343,358,6927,5,15,56560,764673,1536,589,14990,9,0,8620,191174,101,99,1696,3,4,968,28419,54,5,563,0,0,39342,227839,1236,1615,6816,28,56,21634,334268,1070,398,8372,9,3,1854,85957,74,80,1406,2,0,17867,200874,517,296,7495,3,23,850,20652,13,7,1101,1,3
5/27/2020,15843,179951,581,447,1588,6,48,414,45949,10,1,1398,0,0,17262,179004,831,479,5056,24,50,6277,109319,120,97,3726,1,10,98980,1637914,3884,2247,38251,70,0,24767,138356,1135,202,3501,21,36,41288,187581,3803,-15,3522,34,0,8406,34291,445,72,570,5,0,9096,46325,453,30,477,9,0,51053,880937,2400,475,9968,62,159,44421,396335,1907,691,-74880,36,119,643,50559,17,0,831,0,-1,2699,40318,81,73,1538,2,6,114306,689667,5083,1111,16068,160,0,32437,202896,2030,359,4225,26,0,18360,121166,491,657,3865,13,0,9337,75151,205,119,2970,17,22,9077,173024,400,506,11739,9,5,38497,309150,2722,443,6178,21,0,2137,43480,81,28,8030,2,2,48423,213632,2458,736,6832,41,102,94220,457924,6547,527,6136,74,104,62461,505609,5727,386,17703,24,0,24988,222821,942,680,8847,34,87,14044,134088,670,313,0,18,36,12492,153029,696,201,5022,10,0,481,35162,17,2,1807,0,1,12619,77802,153,264,2115,3,0,8113,120446,416,116,5076,4,0,4231,60001,214,34,1159,4,1,156628,503697,13037,864,23569,151,224,7252,172291,329,122,-1225,4,0,364965,1446579,23643,1129,36287,79,180,24628,339528,794,488,11337,28,0,2438,64901,59,17,469,5,5,33439,316286,2044,433,9892,42,121,6229,172409,322,92,18605,4,0,4038,112954,148,71,1383,0,7,69417,349990,5265,780,10155,113,0,14498,93504,655,133,1104,21,11,10623,165060,466,207,2742,20,0,4710,33296,54,57,911,4,13,21306,388324,353,341,5785,10,38,57921,797753,1562,1361,33080,26,0,8706,193696,105,86,2522,4,20,970,28574,54,2,155,0,0,40249,236798,1281,907,8959,45,60,21985,341226,1078,351,6958,8,48,1867,86594,74,13,637,0,0,18513,210605,539,646,9731,22,49,860,20652,13,10,0,0,0
